ts,gpu_w,gpu_busy_pct,gpu_vram_mib,gpu_temp_c,cpu_pkg_w,cpu_util_pct,mem_used_mib
1789628221.014,300.0,100.0,31920.78125,99.0,22.46,1.5,11923
1789628222.015,299.0,100.0,31920.78125,99.0,22.99,1.7,12072
1789628223.015,293.0,96.0,31920.78125,97.0,26.65,2.4,12214
1789628224.016,300.0,98.0,31920.78125,93.0,28.63,2.1,12214
1789628225.018,300.0,98.0,31920.78125,93.0,28.6,2.1,12214
1789628226.019,299.0,98.0,31920.78125,93.0,28.63,2.2,12206
1789628227.020,300.0,98.0,31920.78125,93.0,28.71,2.1,12198
1789628228.021,299.0,98.0,31920.78125,93.0,28.71,2.1,12191
1789628229.021,300.0,98.0,31920.78125,93.0,28.63,2.2,12183
1789628230.022,300.0,98.0,31920.78125,93.0,28.69,2.1,12175
1789628231.023,299.0,98.0,31920.78125,93.0,28.7,2.1,12167
1789628232.024,300.0,98.0,31920.78125,93.0,28.77,2.1,12163
1789628233.025,198.0,62.0,31920.78125,83.0,29.96,3.4,13029
1789628234.026,266.0,93.0,31920.78125,85.0,29.25,2.1,13022
1789628235.027,300.0,98.0,31920.78125,92.0,29.02,2.2,13021
1789628236.028,299.0,98.0,31920.78125,92.0,28.7,2.1,13013
1789628237.029,300.0,98.0,31920.78125,92.0,28.76,2.1,13006
1789628238.030,299.0,98.0,31920.78125,92.0,28.93,2.1,12998
1789628239.032,299.0,98.0,31920.78125,92.0,29.0,2.1,12990
1789628240.032,300.0,98.0,31920.78125,92.0,28.99,2.2,12983
1789628241.033,299.0,98.0,31920.78125,92.0,29.04,2.1,12977
1789628242.034,300.0,98.0,31920.78125,92.0,29.1,2.1,12972
1789628243.035,300.0,98.0,31920.78125,93.0,29.03,2.2,12967
1789628244.036,300.0,98.0,31920.78125,92.0,29.06,2.1,12963
1789628245.038,299.0,98.0,31920.78125,92.0,29.03,2.1,12960
1789628246.039,196.0,63.0,31920.78125,81.0,29.65,2.5,12334
1789628247.040,302.0,100.0,31920.78125,96.0,23.49,0.9,12326
1789628248.041,299.0,100.0,31920.78125,97.0,23.1,1.7,12316
1789628249.042,300.0,100.0,31920.78125,98.0,22.98,1.7,12314
1789628250.043,299.0,100.0,31920.78125,98.0,22.45,1.4,12312
1789628251.044,299.0,100.0,31920.78125,98.0,22.76,1.5,12310
1789628252.045,300.0,100.0,31920.78125,98.0,22.96,1.4,12309
1789628253.047,299.0,100.0,31920.78125,98.0,22.38,1.5,12300
1789628254.048,299.0,100.0,31920.78125,98.0,22.54,1.5,12299
1789628255.049,300.0,100.0,31920.78125,98.0,23.06,1.5,12290
1789628256.050,300.0,100.0,31920.78125,98.0,23.04,1.5,12289
1789628257.052,294.0,98.0,31920.78125,97.0,22.75,1.9,12587
1789628258.052,300.0,97.0,31920.78125,95.0,26.91,2.0,12586
1789628259.053,299.0,98.0,31920.78125,93.0,28.61,2.1,12570
1789628260.054,300.0,98.0,31920.78125,93.0,28.85,2.1,12570
1789628261.055,65.0,14.0,31920.78125,69.0,21.31,0.4,12570
1789628262.057,14.0,0.0,31920.78125,60.0,20.73,0.1,12570
1789628263.058,14.0,0.0,31920.78125,59.0,16.42,0.0,12562
1789628264.060,14.0,0.0,31920.78125,58.0,25.19,0.0,12562
1789628265.061,14.0,0.0,31920.78125,57.0,20.01,0.0,12547
1789628266.063,14.0,0.0,31920.78125,56.0,20.34,0.0,12547
1789628267.064,14.0,0.0,31920.78125,55.0,16.26,0.0,12547
1789628268.067,14.0,0.0,31920.78125,55.0,25.51,0.1,12547
1789628269.069,13.0,0.0,31920.78125,54.0,19.71,0.0,12531
1789628270.070,13.0,0.0,31920.78125,53.0,20.66,0.1,12523
1789628271.071,88.0,36.0,31920.78125,58.0,29.19,3.4,13538
1789628272.072,298.0,98.0,31920.78125,83.0,28.89,2.2,13538
1789628273.073,300.0,98.0,31920.78125,86.0,29.02,2.1,13538
1789628274.074,299.0,98.0,31920.78125,87.0,29.02,2.1,13538
1789628275.075,299.0,98.0,31920.78125,87.0,28.95,2.1,13530
1789628276.076,300.0,98.0,31920.78125,88.0,28.96,2.1,13523
1789628277.076,300.0,98.0,31920.78125,88.0,28.92,2.1,13515
1789628278.077,300.0,98.0,31920.78125,88.0,28.91,2.1,13507
1789628279.078,300.0,98.0,31920.78125,88.0,28.92,2.1,13499
1789628280.079,300.0,98.0,31920.78125,88.0,28.94,2.1,13499
1789628281.080,299.0,98.0,31920.78125,88.0,28.94,2.1,13491
1789628282.081,299.0,98.0,31920.78125,89.0,28.79,2.1,13491
1789628283.082,300.0,98.0,31920.78125,89.0,28.89,2.2,13483
1789628284.083,300.0,98.0,31920.78125,89.0,29.01,2.1,13483
1789628285.085,299.0,98.0,31920.78125,89.0,28.87,2.1,13476
1789628286.086,300.0,98.0,31920.78125,89.0,28.83,2.2,13468
1789628287.087,300.0,98.0,31920.78125,90.0,28.85,2.1,13468
1789628288.088,299.0,98.0,31920.78125,89.0,28.91,2.1,13462
1789628289.089,299.0,98.0,31920.78125,90.0,28.93,2.1,13456
1789628290.090,300.0,98.0,31920.78125,90.0,29.02,2.2,13456
1789628291.091,300.0,98.0,31920.78125,90.0,28.83,2.1,13456
1789628292.092,300.0,98.0,31920.78125,90.0,28.97,2.2,13456
1789628293.093,300.0,98.0,31920.78125,90.0,29.05,2.1,13456
1789628294.094,299.0,98.0,31920.78125,90.0,28.93,2.1,13456
1789628295.095,299.0,98.0,31920.78125,91.0,28.7,2.1,13451
1789628296.095,300.0,98.0,31920.78125,91.0,28.89,2.1,13451
1789628297.096,300.0,98.0,31920.78125,91.0,28.91,2.1,13450
1789628298.097,300.0,98.0,31920.78125,91.0,28.73,2.1,13450
1789628299.098,300.0,98.0,31920.78125,91.0,28.8,2.1,13450
1789628300.099,300.0,98.0,31920.78125,92.0,29.0,2.2,13444
1789628301.100,299.0,98.0,31920.78125,92.0,28.95,2.1,13443
1789628302.101,300.0,98.0,31920.78125,92.0,28.91,2.2,13438
1789628303.103,299.0,98.0,31920.78125,92.0,28.84,2.1,13437
1789628304.103,300.0,98.0,31920.78125,92.0,28.94,2.2,13436
1789628305.104,300.0,98.0,31920.78125,92.0,28.91,2.1,13436
1789628306.104,300.0,98.0,31920.78125,92.0,28.74,2.2,13436
1789628307.105,300.0,98.0,31920.78125,92.0,28.84,2.1,13436
1789628308.106,299.0,98.0,31920.78125,92.0,28.76,2.1,13436
1789628309.107,300.0,98.0,31920.78125,92.0,28.88,2.2,13431
1789628310.108,300.0,98.0,31920.78125,93.0,28.87,2.1,13431
1789628311.109,299.0,98.0,31920.78125,92.0,28.85,2.2,13429
1789628312.110,300.0,98.0,31920.78125,93.0,28.79,2.1,13429
1789628313.111,300.0,98.0,31920.78125,93.0,28.93,2.1,13425
1789628314.112,300.0,98.0,31920.78125,93.0,28.93,2.1,13425
1789628315.112,299.0,98.0,31920.78125,93.0,28.78,2.2,13425
1789628316.113,300.0,98.0,31920.78125,93.0,28.84,2.1,13423
1789628317.114,300.0,98.0,31920.78125,93.0,28.85,2.1,13422
1789628318.115,299.0,98.0,31920.78125,93.0,28.88,2.1,13420
1789628319.116,300.0,98.0,31920.78125,93.0,28.82,2.1,13420
1789628320.117,299.0,98.0,31920.78125,93.0,28.93,2.1,13418
1789628321.117,300.0,98.0,31920.78125,93.0,28.92,2.1,13418
1789628322.118,299.0,98.0,31920.78125,93.0,28.73,2.1,13418
1789628323.120,300.0,98.0,31920.78125,93.0,28.75,2.2,13418
1789628324.121,299.0,98.0,31920.78125,93.0,28.7,2.1,13418
1789628325.122,300.0,98.0,31920.78125,93.0,28.79,2.1,13418
1789628326.123,299.0,98.0,31920.78125,93.0,28.83,2.2,13418
1789628327.124,299.0,98.0,31920.78125,94.0,29.03,2.1,13417
1789628328.125,300.0,98.0,31920.78125,93.0,28.95,2.1,13417
1789628329.126,300.0,98.0,31920.78125,94.0,29.01,2.2,13417
1789628330.127,299.0,98.0,31920.78125,94.0,28.92,2.1,13417
1789628331.128,300.0,98.0,31920.78125,94.0,28.9,2.1,13417
1789628332.129,300.0,98.0,31920.78125,94.0,28.82,2.1,13417
1789628333.130,299.0,98.0,31920.78125,94.0,28.88,2.1,13417
1789628334.131,299.0,98.0,31920.78125,94.0,28.88,2.2,13417
1789628335.132,300.0,98.0,31920.78125,94.0,28.87,2.2,13415
1789628336.132,300.0,98.0,31920.78125,94.0,28.84,2.0,13414
1789628337.133,300.0,98.0,31920.78125,94.0,28.86,2.2,13414
1789628338.134,299.0,98.0,31920.78125,94.0,28.95,2.2,13414
1789628339.135,300.0,98.0,31920.78125,94.0,28.89,2.1,13414
1789628340.136,299.0,98.0,31920.78125,94.0,28.95,2.2,13414
1789628341.137,300.0,98.0,31920.78125,94.0,28.99,2.1,13414
1789628342.138,300.0,98.0,31920.78125,94.0,28.94,2.1,13413
1789628343.138,300.0,98.0,31920.78125,94.0,28.99,2.2,13413
1789628344.140,300.0,98.0,31920.78125,94.0,28.93,2.1,13413
1789628345.140,300.0,98.0,31920.78125,94.0,28.94,2.2,13412
1789628346.141,299.0,98.0,31920.78125,94.0,28.95,2.1,13412
1789628347.142,300.0,98.0,31920.78125,94.0,28.98,2.1,13412
1789628348.143,299.0,98.0,31920.78125,94.0,29.02,2.1,13412
1789628349.144,300.0,98.0,31920.78125,94.0,28.97,2.2,13412
1789628350.145,300.0,98.0,31920.78125,94.0,28.98,2.1,13412
1789628351.146,299.0,98.0,31920.78125,94.0,28.93,2.2,13412
1789628352.147,300.0,98.0,31920.78125,94.0,28.99,2.1,13412
1789628353.148,300.0,98.0,31920.78125,94.0,29.0,2.1,13412
1789628354.148,299.0,98.0,31920.78125,94.0,28.98,2.1,13412
1789628355.149,300.0,98.0,31920.78125,94.0,28.89,2.1,13412
1789628356.150,299.0,98.0,31920.78125,94.0,28.88,2.2,13412
1789628357.151,300.0,98.0,31920.78125,94.0,28.75,2.1,13412
1789628358.152,299.0,98.0,31920.78125,94.0,28.82,2.2,13412
1789628359.153,299.0,98.0,31920.78125,94.0,28.9,2.1,13412
1789628360.154,300.0,98.0,31920.78125,94.0,28.94,2.2,13412
1789628361.156,299.0,98.0,31920.78125,94.0,28.84,2.2,13412
1789628362.157,299.0,98.0,31920.78125,94.0,28.88,2.1,13412
1789628363.158,300.0,98.0,31920.78125,94.0,28.92,2.1,13412
1789628364.158,300.0,98.0,31920.78125,94.0,28.95,2.1,13412
1789628365.159,300.0,98.0,31920.78125,94.0,28.91,2.2,13412
1789628366.159,299.0,98.0,31920.78125,94.0,29.0,2.1,13412
1789628367.160,300.0,98.0,31920.78125,94.0,28.95,2.1,13412
1789628368.161,300.0,98.0,31920.78125,94.0,28.97,2.1,13412
1789628369.162,300.0,98.0,31920.78125,94.0,29.03,2.1,13412
1789628370.163,299.0,98.0,31920.78125,94.0,29.12,2.2,13412
1789628371.164,300.0,98.0,31920.78125,94.0,29.06,2.2,13412
1789628372.165,299.0,98.0,31920.78125,94.0,29.13,2.1,13412
1789628373.166,300.0,98.0,31920.78125,94.0,28.92,2.1,13412
1789628374.167,299.0,98.0,31920.78125,94.0,28.8,2.2,13412
1789628375.168,300.0,98.0,31920.78125,94.0,28.9,2.2,13412
1789628376.169,300.0,98.0,31920.78125,94.0,28.94,2.1,13412
1789628377.170,300.0,98.0,31920.78125,94.0,28.96,2.2,13412
1789628378.171,299.0,98.0,31920.78125,94.0,28.87,2.1,13412
1789628379.172,299.0,98.0,31920.78125,94.0,28.68,2.2,13412
1789628380.174,300.0,98.0,31920.78125,94.0,28.74,2.1,13412
1789628381.174,299.0,98.0,31920.78125,94.0,28.73,2.2,13412
1789628382.176,223.0,69.0,31920.78125,88.0,28.97,2.8,13854
1789628383.177,241.0,83.0,31920.78125,87.0,25.8,1.9,13925
1789628384.178,299.0,100.0,31920.78125,99.0,23.13,1.4,13925
1789628385.179,299.0,100.0,31920.78125,99.0,22.33,1.3,13925
1789628386.180,300.0,100.0,31920.78125,99.0,22.67,1.6,13925
1789628387.181,299.0,100.0,31920.78125,99.0,22.63,1.6,13925
1789628388.182,299.0,100.0,31920.78125,99.0,22.89,1.6,13925
1789628389.183,300.0,100.0,31920.78125,99.0,22.59,1.5,13925
1789628390.183,299.0,100.0,31920.78125,99.0,22.4,1.4,13925
1789628391.184,300.0,100.0,31920.78125,99.0,22.45,1.3,13925
1789628392.185,299.0,100.0,31920.78125,99.0,22.52,1.2,13925
1789628393.186,45.0,6.0,31920.78125,69.0,17.99,0.5,13923
1789628394.188,15.0,0.0,31920.78125,61.0,17.91,0.0,13915
1789628395.189,15.0,0.0,31920.78125,60.0,25.58,0.0,13915
1789628396.191,15.0,0.0,31920.78125,59.0,18.51,0.0,13908
1789628397.193,15.0,0.0,31920.78125,58.0,16.42,0.0,13908
1789628398.194,15.0,0.0,31920.78125,57.0,23.6,0.1,13902
1789628399.195,15.0,0.0,31920.78125,56.0,18.45,0.0,13896
1789628400.197,15.0,0.0,31920.78125,56.0,24.61,0.1,13896
